movie_id	binary_answers	q_0	q_1	q_2	q_3	q_4	q_5	q_6	q_7	q_8	q_9	q_10	q_11	q_12	q_13	q_14	q_15	q_16	q_17	q_18	q_19
255194	10100010110001001100	1	0	1	0	0	0	1	0	1	1	0	0	0	1	0	0	1	1	0	0
19937593	10110100011001100000	1	0	1	1	0	1	0	0	0	1	1	0	0	1	1	0	0	0	0	0
29679260	10101000000100001010	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0
14946143	10010010010000000010	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0
770277	00101000001100000100	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0
1609520	00010110000001000011	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	1
26187961	10010000011001001110	1	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	1	1	1	0
13439139	10100011010001000001	1	0	1	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	1
74387	01100000010000000100	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
21664269	00111010000010001000	0	0	1	1	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0
1482800	10000000011000000000	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
10506215	00100000010010011000	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0
1032266	00000111000001000021	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	2	1
10873860	01100010001001000001	0	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1
587807	10000010101001000111	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	1	1
17470133	20200011000001001000	2	0	2	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0
8360654	01000000010000000001	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
1606601	01010011000100001011	0	1	0	1	0	0	1	1	0	0	0	1	0	0	0	0	1	0	1	1
62118	10000000001000001010	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0
3888422	10001100000010001101	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	1
2141418	01110100000000000010	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
935892	10000010011001001000	1	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	0	0	0
34815391	22110011011001001010	2	2	1	1	0	0	1	1	0	1	1	0	0	1	0	0	1	0	1	0
1523484	00000001000001000010	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0
2399430	11101101000110001101	1	1	1	0	1	1	0	1	0	0	0	1	1	0	0	0	1	1	0	1
2150352	10000111010010101010	1	0	0	0	0	1	1	1	0	1	0	0	1	0	1	0	1	0	1	0
1456002	01001000000010000010	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
28352747	10110110010010000000	1	0	1	1	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0
22040622	10000011010100011000	1	0	0	0	0	0	1	1	0	1	0	1	0	0	0	1	1	0	0	0
3548070	00000011000000001000	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0
931228	10100010001000101110	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	1	1	1	0
25194189	10000010010000101010	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	1	0
16054694	01100010100100001000	0	1	1	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0
2313158	10000010100000001010	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0
8949502	10000000010000001001	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
11567553	01100001010000000001	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
23813973	11010100100001001011	1	1	0	1	0	1	0	0	1	0	0	0	0	1	0	0	1	0	1	1
3704027	10010000001001001001	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1
14280823	01000000000010100000	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
12626400	10000000001100101001	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	1
2531044	00000001000011001101	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	1	0	1
10980875	00000010000001000001	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
1665678	10001000011000000110	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0
1511805	10101000000001000000	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
14988233	00001001000100110010	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	1	0	0	1	0
12054477	10011000010000011010	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0
9268438	11111111011111100001	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1
14149346	00011100000000000001	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
22672266	10000010100010010001	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	1
2451146	01000000001010001000	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
25098171	00001001000000100010	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0
12666854	00100110010001001000	0	0	1	0	0	1	1	0	0	1	0	0	0	1	0	0	1	0	0	0
3038177	01010000001000000000	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
23308812	10000001010001010010	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0
10738117	00101000110100010010	0	0	1	0	1	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0
894764	10000011011101001001	1	0	0	0	0	0	1	1	0	1	1	1	0	1	0	0	1	0	0	1
1551200	10011001011100011011	1	0	0	1	1	0	0	1	0	1	1	1	0	0	0	1	1	0	1	1
22395193	01000010000000011000	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0
4758386	01000000011010000101	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	1
509792	01011011011001000001	0	1	0	1	1	0	1	1	0	1	1	0	0	1	0	0	0	0	0	1
3492280	01011010010100000100	0	1	0	1	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0
3226241	10000001001000000000	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
16035558	00010001011000000101	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	1
6080251	00100001111001000110	0	0	1	0	0	0	0	1	1	1	1	0	0	1	0	0	0	1	1	0
15314660	10000001010010000110	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	1	0
5429993	01010010011001101011	0	1	0	1	0	0	1	0	0	1	1	0	0	1	1	0	1	0	1	1
17850156	00100010000001001000	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0
896182	10000100000110011110	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	1	1	0
22121117	10110010010100011000	1	0	1	1	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0
34269763	00000101010001100000	0	0	0	0	0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0
8425661	10001010101100001010	1	0	0	0	1	0	1	0	1	0	1	1	0	0	0	0	1	0	1	0
1064199	00100100000000000100	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
5276483	22000100000001000001	2	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1
8068462	10010011011001001011	1	0	0	1	0	0	1	1	0	1	1	0	0	1	0	0	1	0	1	1
20833484	11110001111101000011	1	1	1	1	0	0	0	1	1	1	1	1	0	1	0	0	0	0	1	1
18900694	01000010000011000000	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0
9129800	10100011000101100110	1	0	1	0	0	0	1	1	0	0	0	1	0	1	1	0	0	1	1	0
23146200	22210011011000001000	2	2	2	1	0	0	1	1	0	1	1	0	0	0	0	0	1	0	0	0
15614260	10111001000010000001	1	0	1	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1
35226792	10101101000001101000	1	0	1	0	1	1	0	1	0	0	0	0	0	1	1	0	1	0	0	0
12440160	10110001010001001001	1	0	1	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1
31701975	10000011011010101000	1	0	0	0	0	0	1	1	0	1	1	0	1	0	1	0	1	0	0	0
10534798	10000010011001001100	1	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	1	0	0
6517412	10000010010001000010	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0
1343208	00100100010000001000	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0
32648655	10010111011000001000	1	0	0	1	0	1	1	1	0	1	1	0	0	0	0	0	1	0	0	0
1141361	10000000111001010010	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	0	0	1	0
29250382	00000001000000111000	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0
31366063	10010110000000101000	1	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0
3439619	01001001010000000101	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1
22059060	00010010010100000111	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	1	1	1
30865068	00010001000001010001	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1
30865082	01000011110001010001	0	1	0	0	0	0	1	1	1	1	0	0	0	1	0	1	0	0	0	1
9001913	01000000010000001000	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
1139763	10100110110000011000	1	0	1	0	0	1	1	0	1	1	0	0	0	0	0	1	1	0	0	0
2739013	00000000011001000010	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0
25305145	10001000100000000000	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3186031	00100010000010101000	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0
18932671	10010000101010000000	1	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0
1108697	00000000010000001001	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
61046	00110011011001001010	0	0	1	1	0	0	1	1	0	1	1	0	0	1	0	0	1	0	1	0
10993005	00010100101000000000	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0
1343628	01010100011110000010	0	1	0	1	0	1	0	0	0	1	1	1	1	0	0	0	0	0	1	0
18287833	01010101110001001110	0	1	0	1	0	1	0	1	1	1	0	0	0	1	0	0	1	1	1	0
1392986	01000101011000001101	0	1	0	0	0	1	0	1	0	1	1	0	0	0	0	0	1	1	0	1
142780	00010010000001000010	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
4018958	10000001010001001100	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	1	0	0
20632614	00000000010001000010	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0
1988806	10110010011001000201	1	0	1	1	0	0	1	0	0	1	1	0	0	1	0	0	0	2	0	1
2441439	11010100010100100010	1	1	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0
31673401	10000011011001100001	1	0	0	0	0	0	1	1	0	1	1	0	0	1	1	0	0	0	0	1
3728120	01000000010001000010	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0
12494128	10000010010000010000	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0
3202945	00111000011001000010	0	0	1	1	1	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0
25786322	00001000001000000100	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
17008751	00000000001000001100	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0
444267	00110011010011101001	0	0	1	1	0	0	1	1	0	1	0	0	1	1	1	0	1	0	0	1
13229264	10010111111101000112	1	0	0	1	0	1	1	1	1	1	1	1	0	1	0	0	0	1	1	2
321496	00000101001001001010	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0
7586065	00010011011000001001	0	0	0	1	0	0	1	1	0	1	1	0	0	0	0	0	1	0	0	1
2586953	10110001001000100011	1	0	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	1
163894	01101111010011000000	0	1	1	0	1	1	1	1	0	1	0	0	1	1	0	0	0	0	0	0
822146	11000100010000000100	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
2793610	10101000011000100000	1	0	1	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0
11792000	00010011000001000000	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0
16007032	00000001001000100000	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0
3479886	10101101010011001010	1	0	1	0	1	1	0	1	0	1	0	0	1	1	0	0	1	0	1	0
62592	10010000000001001000	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
30524	01100001000001100000	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0
1647860	10100000011001101011	1	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	1	0	1	1
5227184	00011000010011000010	0	0	0	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0
12883423	10000001011011001010	1	0	0	0	0	0	0	1	0	1	1	0	1	1	0	0	1	0	1	0
10394520	01001000000100000100	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
3361465	10000000011001100000	1	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0
1677642	01000100000010000011	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1
5396711	10001010000100000100	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0
171047	01010011011100011011	0	1	0	1	0	0	1	1	0	1	1	1	0	0	0	1	1	0	1	1
4532800	01110011011000001000	0	1	1	1	0	0	1	1	0	1	1	0	0	0	0	0	1	0	0	0
1710652	10000000110010000001	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1
32854372	11000000010000011010	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0
1205454	00100000000001000010	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
4121036	00110100001000000100	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0
1128561	10011001001101001001	1	0	0	1	1	0	0	1	0	0	1	1	0	1	0	0	1	0	0	1
202133	01010000001101001000	0	1	0	1	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0
10086955	10000000001011001010	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0
9673848	10110001010100011001	1	0	1	1	0	0	0	1	0	1	0	1	0	0	0	1	1	0	0	1
10387052	10000010100010011000	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	1	0	0	0
5547674	00100110011000011010	0	0	1	0	0	1	1	0	0	1	1	0	0	0	0	1	1	0	1	0
6650131	00000000000001111111	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
11381074	10000001000100000010	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0
7111027	10010000000011000010	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0
7543025	01010010010001001000	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0
24038487	10000000010000010000	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
1370104	00001000010001000000	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
7626259	10000001100011000101	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	1	0	1
7444251	11001100010010010000	1	1	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0
2019000	00010001000000001100	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0
183540	10100000010010000001	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1
2198086	10010111100011000000	1	0	0	1	0	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0
22380440	10010001011001010000	1	0	0	1	0	0	0	1	0	1	1	0	0	1	0	1	0	0	0	0
10597228	01000010100001000010	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0
5267049	01010000010100101100	0	1	0	1	0	0	0	0	0	1	0	1	0	0	1	0	1	1	0	0
3117881	10110000000001100010	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0
14705670	10000011000001001000	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0
18578563	00100001010101000010	0	0	1	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	1	0
16490955	00000000010001000100	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0
24608768	10000010000001001100	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0
11467488	00011001100000011101	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	1	1	1	0	1
6326152	01001000000000100001	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
158982	01010011011001001010	0	1	0	1	0	0	1	1	0	1	1	0	0	1	0	0	1	0	1	0
8926775	22000010000000001001	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1
14954930	01100010000000111000	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0
20519199	00000010001000000100	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0
2553711	10000010010011001110	1	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	1	1	0
32781983	10100001001010000110	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0
1109777	00000010100001001000	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0
2421437	00000010000000111000	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0
30822465	00000000001100000010	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0
61529	00000000001100011000	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0
6337456	11000001000000001000	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
2965435	10000010000000001000	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
1241597	01000001000100001001	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1
25040465	01000001000001000010	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0
34430924	00001000000000010111	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1
8300648	10000011010001001000	1	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0
1962520	01100011011000001001	0	1	1	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0	0	1
4971356	10010100010011000010	1	0	0	1	0	1	0	0	0	1	0	0	1	1	0	0	0	0	1	0
2688210	10101000001000001011	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1
8947775	10001001000001001001	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1
23005715	10101000100000001010	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0
181333	00010100011001001000	0	0	0	1	0	1	0	0	0	1	1	0	0	1	0	0	1	0	0	0
2724358	10100011001001100010	1	0	1	0	0	0	1	1	0	0	1	0	0	1	1	0	0	0	1	0
13871052	10011000000101010100	1	0	0	1	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0
7019130	00100011011001001100	0	0	1	0	0	0	1	1	0	1	1	0	0	1	0	0	1	1	0	0
181329	10110010011001001001	1	0	1	1	0	0	1	0	0	1	1	0	0	1	0	0	1	0	0	1
9937072	10110011011011001001	1	0	1	1	0	0	1	1	0	1	1	0	1	1	0	0	1	0	0	1
3300749	10100010010000110000	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0
30247229	10000001000001000010	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0
657824	10001000000001011000	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0
9417340	10100101011000000000	1	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0
9379703	10110010011001001011	1	0	1	1	0	0	1	0	0	1	1	0	0	1	0	0	1	0	1	1
11612413	01010011011001001000	0	1	0	1	0	0	1	1	0	1	1	0	0	1	0	0	1	0	0	0
1834238	00011100000000000011	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
19908169	10100011010001010101	1	0	1	0	0	0	1	1	0	1	0	0	0	1	0	1	0	1	0	1
15757337	00000001100001100000	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0
34056177	10011001010000001010	1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0
31583065	10000000001010010010	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0
3375247	01000000000011111110	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0
26122983	10000000000011000010	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0
10628994	00111000000001001010	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0
692652	10000000011001100000	1	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0
155271	01000011100000001000	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0
3183207	00000001000001000100	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0
4851414	00101001010001000000	0	0	1	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0
16983451	10001100011000000101	1	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	1
5257678	01001000001000001100	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0
518117	10010001001100010001	1	0	0	1	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	1
3136520	01000011000001000100	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0
11035932	00101101010010001010	0	0	1	0	1	1	0	1	0	1	0	0	1	0	0	0	1	0	1	0
11958787	01100001000101000010	0	1	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0
167724	00001001200100001001	0	0	0	0	1	0	0	1	2	0	0	1	0	0	0	0	1	0	0	1
19399172	00001100000000110010	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0
6851757	10000001101001001000	1	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	1	0	0	0
10395114	10100000001000001000	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
29569873	01000001000001000010	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0
649120	00000100000001001010	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0
2788063	10000000010010110010	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	1	0
11841923	10111011011000010000	1	0	1	1	1	0	1	1	0	1	1	0	0	0	0	1	0	0	0	0
19115862	00011100000000100101	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1
142423	11000000110001000010	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0
20853333	10101110011001001001	1	0	1	0	1	1	1	0	0	1	1	0	0	1	0	0	1	0	0	1
5498248	00000110111001000000	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0
881249	01100001000000010000	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
31756842	11011100000000010000	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1765701	10000011000001001000	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0
5318353	00010000010000000001	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
4095638	00110100010011000000	0	0	1	1	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0
1684124	10111011011001000001	1	0	1	1	1	0	1	1	0	1	1	0	0	1	0	0	0	0	0	1
25553027	10000000011000001010	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0
14355980	01010010001000100000	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0
3748842	01100001000001000001	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1
6425519	00100010000001001001	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1
1006812	00100010000001001001	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1
6545749	10000000010000100010	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0
236651	00001101000000010001	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1
19492718	10101011101100110010	1	0	1	0	1	0	1	1	1	0	1	1	0	0	1	1	0	0	1	0
204019	10110000011001000100	1	0	1	1	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0
24640021	01000000001100100010	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0
24010250	00000000100001001000	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0
4423146	10000010000100001000	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0
370064	10101101011110110010	1	0	1	0	1	1	0	1	0	1	1	1	1	0	1	1	0	0	1	0
11774920	10011111001000011010	1	0	0	1	1	1	1	1	0	0	1	0	0	0	0	1	1	0	1	0
16694193	01000001101001001010	0	1	0	0	0	0	0	1	1	0	1	0	0	1	0	0	1	0	1	0
1028910	01011011010000101001	0	1	0	1	1	0	1	1	0	1	0	0	0	0	1	0	1	0	0	1
11529249	10110110011111001110	1	0	1	1	0	1	1	0	0	1	1	1	1	1	0	0	1	1	1	0
2279228	01101000010010010010	0	1	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0
1766476	00000100110001000011	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	1	1
1908729	10010001011110011000	1	0	0	1	0	0	0	1	0	1	1	1	1	0	0	1	1	0	0	0
4671604	00010111010000001100	0	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	1	1	0	0
13632911	10110011011000001000	1	0	1	1	0	0	1	1	0	1	1	0	0	0	0	0	1	0	0	0
3373525	10000001001000100001	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1
20757962	10000000010010000000	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
9072423	00100000010000100000	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
42225	01100011000001100000	0	1	1	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0
26559182	10000010011001001000	1	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	0	0	0
42224	10010000010001001001	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1
7053488	10000000000001000001	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
2547497	00110000000010001010	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0
